X,Y,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type
-91.2046573325265,47.8034789354479,Portage 224,,Portage 224 - Rods: 17 Feet: 365,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=224&elat=47.8034635033&elon=-91.2049268218,Portage Link,,,,,,
-91.2230275096749,47.7987018839816,Portage 225,,Portage 225 - Rods: 21 Feet: 429,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=225&elat=47.7986711659&elon=-91.2245309352,Portage Link,,,,,,
-91.4611743601932,47.7886452722438,Portage 226,,Portage 226 - Rods: 18 Feet: 276,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=226&elat=47.7890326769&elon=-91.4608529023,Portage Link,,,,,,
-91.5344222713395,47.7882142296245,Portage 227,,Portage 227 - Rods: 29 Feet: 1022,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=227&elat=47.7890733693&elon=-91.5351157596,Portage Link,,,,,,
-91.4831229689724,47.7841374532496,Portage 228,,Portage 228 - Rods: 33 Feet: 541,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=228&elat=47.7847729623&elon=-91.4835513057,Portage Link,,,,,,
-91.5355726803558,47.7818111968203,Portage 229,,Portage 229 - Rods: 28 Feet: 553,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=229&elat=47.7822262936&elon=-91.5347833498,Portage Link,,,,,,
-91.4874519084499,47.7778846519966,Portage 230,,Portage 230 - Rods: 13 Feet: 189,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=230&elat=47.7780277101&elon=-91.4871965283,Portage Link,,,,,,
-91.4875862765808,47.7745574349797,Portage 231,,Portage 231 - Rods: 18 Feet: 300,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=231&elat=47.774848683&elon=-91.4876675121,Portage Link,,,,,,
-92.2062536417359,48.3320979302827,Portage 232,,Portage 232 - Rods: 89 Feet: 1470,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=232&elat=48.3340890649&elon=-92.2066814726,Portage Link,,,,,,
-92.2111694657124,48.3177490946994,Portage 233,,Portage 233 - Rods: 91 Feet: 1506,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=233&elat=48.3176668941&elon=-92.2140986801,Portage Link,,,,,,
-92.2414155787192,48.3139457491306,Portage 234,,Portage 234 - Rods: 110 Feet: 1817,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=234&elat=48.3160165359&elon=-92.2416537611,Portage Link,,,,,,
-92.2272008819643,48.3075398174178,Portage 235,,Portage 235 - Rods: 40 Feet: 668,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=235&elat=48.3077591497&elon=-92.2257005888,Portage Link,,,,,,
-92.2554216414924,48.3074448047639,Portage 236,,Portage 236 - Rods: 56 Feet: 938,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=236&elat=-92.2555741181&elon=48.3079847535,Portage Link,,,,,,
-92.2064564843874,48.3026604218548,Portage 237,,Portage 237 - Rods: 18 Feet: 310,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=237&elat=48.3026060748&elon=-92.2062120511,Portage Link,,,,,,
-92.2138934427636,48.3010288527036,Portage 238,,Portage 238 - Rods: 36 Feet: 603,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=238&elat=48.3009841587&elon=-92.2137075568,Portage Link,,,,,,
-92.1501748290148,48.30017685975,Portage 239,,Portage 239 - Rods: 66 Feet: 1101,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=239&elat=48.2993312553&elon=-92.1520159447,Portage Link,,,,,,
-92.2249058400548,48.2952842154239,Portage 240,,Portage 240 - Rods: 73 Feet: 1211,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=240&elat=48.2962433726&elon=-92.2217219334,Portage Link,,,,,,
-92.1055095469725,48.2939361681384,Portage 241,,Portage 241 - Rods: 26 Feet: 436,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=241&elat=48.2943981013&elon=-92.1047464069,Portage Link,,,,,,
-92.1929908586085,48.2935801516248,Portage 242,,Portage 242 - Rods: 197 Feet: 3254,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=242&elat=48.2967737447&elon=-92.196796749,Portage Link,,,,,,
-92.0267911124972,48.2839267234248,Portage 243,,Portage 243 - Rods: 31 Feet: 521,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=243&elat=48.2842970251&elon=-92.0274917813,Portage Link,,,,,,
-92.1098374111961,48.2702765308902,Portage 244,,Portage 244 - Rods: 124 Feet: 2048,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=244&elat=48.2725970663&elon=-92.1091704192,Portage Link,,,,,,
-91.9952034719591,48.2408656543211,Portage 245,,Portage 245 - Rods: 67 Feet: 1114,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=245&elat=48.2397450744&elon=-91.9972120056,Portage Link,,,,,,
-91.989598453889,48.2399438272582,Portage 246,,Portage 246 - Rods: 326 Feet: 5390,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=246&elat=48.2412857651&elon=-91.9923196574,Portage Link,,,,,,
-91.9110497204149,48.2376792112691,Portage 247,,Portage 247 - Rods: 118 Feet: 1961,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=247&elat=48.2378697626&elon=-91.9135986231,Portage Link,,,,,,
-92.0243056609217,48.2385791468309,Portage 248,,Portage 248 - Rods: 68 Feet: 1133,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=248&elat=48.2396300769&elon=-92.0235718086,Portage Link,,,,,,
-92.104711127524,48.2362644241509,Portage 249,,Portage 249 - Rods: 70 Feet: 1164,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=249&elat=48.2378861301&elon=-92.1044265015,Portage Link,,,,,,
-92.1686147729749,48.2308377684287,Portage 250,,Portage 250 - Rods: 18 Feet: 307,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=250&elat=48.2305757851&elon=-92.1678447272,Portage Link,,,,,,
-92.0903725399266,48.222701378316,Portage 251,,Portage 251 - Rods: 67 Feet: 1106,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=251&elat=48.2229577199&elon=-92.0926367428,Portage Link,,,,,,
-92.0323638346442,48.220540835007,Portage 252,,Portage 252 - Rods: 113 Feet: 1873,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=252&elat=48.2224496956&elon=-92.0304025007,Portage Link,,,,,,
-92.0168753555656,48.2204814079835,Portage 253,,Portage 253 - Rods: 175 Feet: 2892,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=253&elat=48.2236988801&elon=-92.0206847116,Portage Link,,,,,,
-92.2081450572351,48.2185571145925,Portage 254,,Portage 254 - Rods: 79 Feet: 1306,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=254&elat=48.219247051&elon=-92.2096961098,Portage Link,,,,,,
-92.0702652596338,48.2174392219349,Portage 255,,Portage 255 - Rods: 188 Feet: 3106,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=255&elat=48.2181087764&elon=-92.0791116802,Portage Link,,,,,,
-91.9656472430154,48.2157674936148,Portage 256,,Portage 256 - Rods: 89 Feet: 1485,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=256&elat=48.2174069081&elon=-91.9648805602,Portage Link,,,,,,
-92.2148078695775,48.2137939019853,Portage 257,,Portage 257 - Rods: 33 Feet: 546,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=257&elat=48.214356244&elon=-92.2154656525,Portage Link,,,,,,
-91.9647452720609,48.2084671415673,Portage 258,,Portage 258 - Rods: 70 Feet: 1169,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=258&elat=48.2098998834&elon=-91.9654895318,Portage Link,,,,,,
-91.9217410560179,48.2045268515547,Portage 259,,Portage 259 - Rods: 22 Feet: 378,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=259&elat=48.2041007969&elon=-91.9218643843,Portage Link,,,,,,
-91.9703125984665,48.2020122981874,Portage 260,,Portage 260 - Rods: 65 Feet: 1079,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=260&elat=48.2029095351&elon=-91.9695341862,Portage Link,,,,,,
-92.2499855554418,48.2034619068777,Portage 261,,Portage 261 - Rods: 54 Feet: 893,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=261&elat=48.204700055&elon=-92.2501491761,Portage Link,,,,,,
-91.9212895343425,48.1984677442561,Portage 262,,Portage 262 - Rods: 17 Feet: 281,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=262&elat=48.1988289663&elon=-91.9209522313,Portage Link,,,,,,
-90.9253602107227,48.1825601726677,Portage 263,,Portage 263 - Rods: 51 Feet: 852,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=263&elat=48.1835953213&elon=-90.9253856618,Portage Link,,,,,,
-91.0463276442788,48.1854317494627,Portage 264,,Portage 264 - Rods: 163 Feet: 2695,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=264&elat=48.1884621186&elon=-91.0449005079,Portage Link,,,,,,
-92.0870391997828,48.1955490824765,Portage 265,,Portage 265 - Rods: 135 Feet: 2230,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=265&elat=48.1961582335&elon=-92.0855750474,Portage Link,,,,,,
-92.0779335269731,48.1937985291932,Portage 266,,Portage 266 - Rods: 92 Feet: 1529,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=266&elat=48.19569828&elon=-92.0781147111,Portage Link,,,,,,
-92.2523451782398,48.1934546153018,Portage 267,,Portage 267 - Rods: 39 Feet: 656,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=267&elat=48.1926336191&elon=-92.2526800391,Portage Link,,,,,,
-92.0291302022768,48.1915162520246,Portage 268,,Portage 268 - Rods: 119 Feet: 1977,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=268&elat=48.192902233&elon=-92.0302477878,Portage Link,,,,,,
-91.0621948677336,48.1781875094828,Portage 269,,Portage 269 - Rods: 68 Feet: 1138,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=269&elat=48.1793430769&elon=-91.063758969,Portage Link,,,,,,
-90.8029893784131,48.1703026581537,Portage 270,,Portage 270 - Rods: 25 Feet: 427,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=270&elat=48.1698242255&elon=-90.8024381469,Portage Link,,,,,,
-92.2438711077882,48.1872858017556,Portage 271,,Portage 271 - Rods: 13 Feet: 215,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=271&elat=48.1872285865&elon=-92.2433808279,Portage Link,,,,,,
-90.9719672934233,48.1702107985738,Portage 272,,Portage 272 - Rods: 9 Feet: 153,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=272&elat=48.1702358665&elon=-90.9718587321,Portage Link,,,,,,
-92.0752373661579,48.1836146605114,Portage 273,,Portage 273 - Rods: 70 Feet: 1168,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=273&elat=48.1848141032&elon=-92.0767089033,Portage Link,,,,,,
-91.8938271959506,48.1838744241853,Portage 274,,Portage 274 - Rods: 369 Feet: 6104,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=274&elat=48.1913683017&elon=-91.8923539716,Portage Link,,,,,,
-91.7480593399862,48.1728556860004,Portage 275,,Portage 275 - Rods: 9 Feet: 154,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=275&elat=48.1728995314&elon=-91.748367645,Portage Link,,,,,,
-91.9939118159766,48.1756035680147,Portage 276,,Portage 276 - Rods: 114 Feet: 1895,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=276&elat=48.1751680622&elon=-91.9996842995,Portage Link,,,,,,
-91.968887151008,48.1768437173171,Portage 277,,Portage 277 - Rods: 171 Feet: 2831,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=277&elat=48.1793266938&elon=-91.9713664863,Portage Link,,,,,,
-91.0805767064157,48.1612928727948,Portage 278,,Portage 278 - Rods: 19 Feet: 321,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=278&elat=48.1614169663&elon=-91.0801955262,Portage Link,,,,,,
-90.7828996870371,48.1556734287967,Portage 279,,Portage 279 - Rods: 63 Feet: 1045,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=279&elat=48.1568616906&elon=-90.7829291522,Portage Link,,,,,,
-92.1122370379099,48.1692088301623,Portage 280,,Portage 280 - Rods: 116 Feet: 1922,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=280&elat=-92.1148926471&elon=48.1709189392,Portage Link,,,,,,
-91.8013610147515,48.1684665664395,Portage 281,,Portage 281 - Rods: 139 Feet: 2301,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=281&elat=48.1661565839&elon=-91.8028816813,Portage Link,,,,,,
-91.1201921587793,48.157871938998,Portage 282,,Portage 282 - Rods: 46 Feet: 774,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=282&elat=48.1587665283&elon=-91.1201519017,Portage Link,,,,,,
-91.9964174172909,48.1681803229085,Portage 283,,Portage 283 - Rods: 18 Feet: 313,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=283&elat=48.167825499&elon=-91.9964781731,Portage Link,,,,,,
-91.9940415464706,48.1645472759333,Portage 284,,Portage 284 - Rods: 68 Feet: 1123,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=284&elat=48.1638288781&elon=-91.9921458758,Portage Link,,,,,,
-91.1334478751705,48.1527570334487,Portage 285,,Portage 285 - Rods: 16 Feet: 264,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=285&elat=48.1531955783&elon=-91.133304225,Portage Link,,,,,,
-90.7822475552199,48.1464463589232,Portage 286,,Portage 286 - Rods: 46 Feet: 765,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=286&elat=48.1462242075&elon=-90.781881735,Portage Link,,,,,,
-91.7262671637451,48.1604295125339,Portage 287,,Portage 287 - Rods: 94 Feet: 1565,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=287&elat=48.1623521152&elon=-91.7251974667,Portage Link,,,,,,
-91.1144127820398,48.1500845321333,Portage 288,,Portage 288 - Rods: 28 Feet: 466,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=288&elat=48.1502508672&elon=-91.114413404,Portage Link,,,,,,
-91.0477168858415,48.1471260277942,Portage 289,,Portage 289 - Rods: 13 Feet: 224,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=289&elat=48.1474220228&elon=-91.0479274925,Portage Link,,,,,,
-90.9889769469491,48.1463018443345,Portage 290,,Portage 290 - Rods: 45 Feet: 747,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=290&elat=48.1471339048&elon=-90.9879360534,Portage Link,,,,,,
-91.1107300515717,48.1478510087822,Portage 291,,Portage 291 - Rods: 70 Feet: 1170,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=291&elat=48.1493463035&elon=-91.1113810295,Portage Link,,,,,,
-92.1029012504922,48.1595104025668,Portage 292,,Portage 292 - Rods: 263 Feet: 4340,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=292&elat=48.1618480933&elon=-92.1044338954,Portage Link,,,,,,
-91.0716656247568,48.1434185793927,Portage 293,,Portage 293 - Rods: 7 Feet: 121,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=293&elat=48.1434730919&elon=-91.0714282982,Portage Link,,,,,,
-91.0536249355268,48.1428624615832,Portage 294,,Portage 294 - Rods: 5 Feet: 93,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=294&elat=48.1428817547&elon=-91.053435995,Portage Link,,,,,,
-91.0636900679471,48.1429740562388,Portage 295,,Portage 295 - Rods: 9 Feet: 158,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=295&elat=48.1430030564&elon=-91.0638099154,Portage Link,,,,,,
-91.0884985462866,48.1424536989333,Portage 296,,Portage 296 - Rods: 94 Feet: 1552,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=296&elat=48.1428111581&elon=-91.0905152794,Portage Link,,,,,,
-91.729438749092,48.1512878041315,Portage 297,,Portage 297 - Rods: 23 Feet: 392,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=297&elat=48.151646015&elon=-91.7293089411,Portage Link,,,,,,
-91.110492057635,48.142066215676,Portage 298,,Portage 298 - Rods: 13 Feet: 215,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=298&elat=48.1421357094&elon=-91.111161676,Portage Link,,,,,,
-91.096917499606,48.141455294214,Portage 299,,Portage 299 - Rods: 57 Feet: 941,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=299&elat=48.1420817353&elon=-91.0991595559,Portage Link,,,,,,
-91.9916666203474,48.1526008049864,Portage 300,,Portage 300 - Rods: 56 Feet: 933,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=300&elat=48.1537738988&elon=-91.9915495134,Portage Link,,,,,,
-90.8090972808173,48.1341451946655,Portage 301,,Portage 301 - Rods: 35 Feet: 578,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=301&elat=48.1340389156&elon=-90.8077710907,Portage Link,,,,,,
-90.7962039647585,48.1324816042568,Portage 302,,Portage 302 - Rods: 100 Feet: 1654,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=302&elat=48.1328570305&elon=-90.7967869979,Portage Link,,,,,,
-91.8018829350204,48.1455561296164,Portage 303,,Portage 303 - Rods: 43 Feet: 710,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=303&elat=48.1464073481&elon=-91.8011093704,Portage Link,,,,,,
-91.738072470061,48.1441219547191,Portage 304,,Portage 304 - Rods: 52 Feet: 873,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=304&elat=48.1439538583&elon=-91.7399721109,Portage Link,,,,,,
-90.1444618275965,48.1115942670951,Portage 305,,Portage 305 - Rods: 65 Feet: 1086,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=305&elat=48.1122634498&elon=-90.1431482536,Portage Link,,,,,,
-91.788915406364,48.1404537724416,Portage 306,,Portage 306 - Rods: 79 Feet: 1308,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=306&elat=48.1414344752&elon=-91.7859273471,Portage Link,,,,,,
-90.9775286851674,48.1283441492491,Portage 307,,Portage 307 - Rods: 101 Feet: 1672,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=307&elat=48.1291391012&elon=-90.9812876093,Portage Link,,,,,,
-91.1528374399694,48.1297129286693,Portage 308,,Portage 308 - Rods: 21 Feet: 358,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=308&elat=48.1298937234&elon=-91.1534492265,Portage Link,,,,,,
-91.1332077342548,48.1256706986302,Portage 309,,Portage 309 - Rods: 17 Feet: 287,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=309&elat=48.1255962105&elon=-91.1336068662,Portage Link,,,,,,
-91.8583114015767,48.1311278425131,Portage 310,,Portage 310 - Rods: 60 Feet: 999,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=310&elat=48.1300540516&elon=-91.8584494442,Portage Link,,,,,,
-90.9871304387662,48.1191103326299,Portage 311,,Portage 311 - Rods: 70 Feet: 1155,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=311&elat=48.1205623427&elon=-90.9868108146,Portage Link,,,,,,
-91.8101743338904,48.1288355851741,Portage 312,,Portage 312 - Rods: 21 Feet: 351,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=312&elat=48.1289456123&elon=-91.8090697257,Portage Link,,,,,,
-91.0004784560314,48.1167206623064,Portage 313,,Portage 313 - Rods: 37 Feet: 620,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=313&elat=48.1174658146&elon=-91.0001270236,Portage Link,,,,,,
-91.0253476913823,48.1165839292833,Portage 314,,Portage 314 - Rods: 29 Feet: 490,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=314&elat=48.116901426&elon=-91.0257587995,Portage Link,,,,,,
-90.9779314711993,48.1153175535646,Portage 315,,Portage 315 - Rods: 20 Feet: 335,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=315&elat=48.1152851643&elon=-90.9778407742,Portage Link,,,,,,
-91.8565958180109,48.1272825526508,Portage 316,,Portage 316 - Rods: 43 Feet: 712,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=316&elat=48.128236178&elon=-91.8565948002,Portage Link,,,,,,
-91.161490560911,48.1181099508388,Portage 317,,Portage 317 - Rods: 81 Feet: 1346,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=317&elat=48.1189164769&elon=-91.15791427,Portage Link,,,,,,
-91.0355842400208,48.1155853495478,Portage 318,,Portage 318 - Rods: 34 Feet: 563,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=318&elat=48.1159777919&elon=-91.0353879509,Portage Link,,,,,,
-91.7948197902364,48.1236641461417,Portage 319,,Portage 319 - Rods: 44 Feet: 727,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=319&elat=48.1244532516&elon=-91.7949961835,Portage Link,,,,,,
-91.8387775691347,48.1236219051101,Portage 320,,Portage 320 - Rods: 31 Feet: 527,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=320&elat=48.123100694&elon=-91.8379494475,Portage Link,,,,,,
-91.1502149647249,48.1147334939631,Portage 321,,Portage 321 - Rods: 122 Feet: 2015,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=321&elat=48.1155471333&elon=-91.1470177306,Portage Link,,,,,,
-90.5069383476774,48.0988179453746,Portage 322,,Portage 322 - Rods: 79 Feet: 1304,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=322&elat=48.0992591598&elon=-90.5023968316,Portage Link,,,,,,
-91.1579670282676,48.1118273088982,Portage 323,,Portage 323 - Rods: 51 Feet: 844,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=323&elat=48.1129183269&elon=-91.1575518388,Portage Link,,,,,,
-91.6898651502619,48.1178998582365,Portage 324,,Portage 324 - Rods: 48 Feet: 804,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=324&elat=48.1176478955&elon=-91.6902544595,Portage Link,,,,,,
-90.2892691018897,48.0943991726741,Portage 325,,Portage 325 - Rods: 80 Feet: 1333,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=325&elat=48.0930813532&elon=-90.2890966471,Portage Link,,,,,,
-90.9114935748308,48.1054918371636,Portage 326,,Portage 326 - Rods: 181 Feet: 2987,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=326&elat=48.1082225773&elon=-90.9100058014,Portage Link,,,,,,
-90.445131927974,48.0922137579575,Portage 327,,Portage 327 - Rods: 77 Feet: 1282,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=327&elat=48.0935598865&elon=-90.4453741222,Portage Link,,,,,,
-91.8775700764361,48.1111594077753,Portage 328,,Portage 328 - Rods: 65 Feet: 1073,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=328&elat=48.1121289621&elon=-91.8764338895,Portage Link,,,,,,
-91.1680190325335,48.1019377969476,Portage 329,,Portage 329 - Rods: 39 Feet: 646,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=329&elat=48.1026428455&elon=-91.1682223336,Portage Link,,,,,,
-90.9146912569618,48.0951891459212,Portage 330,,Portage 330 - Rods: 16 Feet: 265,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=330&elat=48.0954502396&elon=-90.9147008584,Portage Link,,,,,,
-90.164707826604,48.0792955577815,Portage 331,,Portage 331 - Rods: 177 Feet: 2921,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=331&elat=48.0806039299&elon=-90.1669657888,Portage Link,,,,,,
-91.1204680461458,48.097156739521,Portage 332,,Portage 332 - Rods: 18 Feet: 303,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=332&elat=48.0974491246&elon=-91.1207394709,Portage Link,,,,,,
-90.0803461325491,48.0780244614636,Portage 333,,Portage 333 - Rods: 210 Feet: 3475,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=333&elat=48.0813913929&elon=-90.0802293327,Portage Link,,,,,,
-90.9182070711467,48.0909473901377,Portage 334,,Portage 334 - Rods: 33 Feet: 548,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=334&elat=48.0915846519&elon=-90.9173686959,Portage Link,,,,,,
-91.1107819888501,48.0935428102952,Portage 335,,Portage 335 - Rods: 12 Feet: 206,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=335&elat=48.0935000621&elon=-91.1109178465,Portage Link,,,,,,
-91.713724284676,48.1017224464969,Portage 336,,Portage 336 - Rods: 73 Feet: 1206,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=336&elat=48.1003682569&elon=-91.7129118518,Portage Link,,,,,,
-91.1073156556373,48.0913803353682,Portage 337,,Portage 337 - Rods: 20 Feet: 332,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=337&elat=48.0917235753&elon=-91.1073970629,Portage Link,,,,,,
-91.7620533305241,48.1054248276128,Portage 338,,Portage 338 - Rods: 290 Feet: 4800,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=338&elat=48.112287564&elon=-91.7626878707,Portage Link,,,,,,
-91.8328743532944,48.099805037501,Portage 339,,Portage 339 - Rods: 21 Feet: 350,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=339&elat=48.0992221881&elon=-91.8330756084,Portage Link,,,,,,
-90.9193181802352,48.0877059910702,Portage 340,,Portage 340 - Rods: 72 Feet: 1189,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=340&elat=48.0893964409&elon=-90.9192566779,Portage Link,,,,,,
-91.1175512856043,48.088570319982,Portage 341,,Portage 341 - Rods: 5 Feet: 87,bwca.com,https://bwca.com/index.cfm?fuseaction=maps.portage_info&entityid=341&elat=48.0886770166&elon=-91.1174735288,Portage Link,,,,,,
